LAMMPS data generated from YCOR400.gro

31200 atoms
6 atom types

0.000000 75.29860000 xlo xhi
0.000000 75.29860000 ylo yhi
0.000000 75.29860000 zlo zhi

Masses

1 12.0110000000 # C
2 18.9984031630 # F
3 1.0080000000 # H
4 14.0070000000 # N
5 15.9990000000 # O
6 32.0600000000 # S

Atoms # atomic

26511 1 46.60000000 24.69000000 36.43000000
26512 5 46.49000000 23.43000000 36.56000000
26513 1 48.63000000 25.13000000 37.94000000
26514 3 48.78000000 24.07000000 38.18000000
26515 1 49.51000000 26.10000000 38.49000000
26516 3 50.30000000 25.94000000 39.22000000
26517 1 49.26000000 27.44000000 38.15000000
26518 3 49.92000000 28.23000000 38.49000000
26519 1 48.33000000 27.83000000 37.29000000
26520 3 47.87000000 28.82000000 37.28000000
26521 2 62.92000000 69.17000000 75.23000000
26522 1 62.36000000 68.16000000 0.71000000
26523 1 63.31000000 67.40000000 1.40000000
26524 3 64.31000000 67.76000000 1.61000000
26525 1 62.93000000 66.26000000 2.12000000
26526 1 63.70000000 65.42000000 3.03000000
26527 1 64.83000000 65.87000000 3.72000000
26528 1 66.03000000 66.42000000 3.06000000
26529 4 66.84000000 66.56000000 2.23000000
26530 1 65.04000000 65.75000000 5.19000000
26531 4 65.27000000 65.64000000 6.32000000
26532 1 62.73000000 64.37000000 3.56000000
26533 1 61.41000000 64.67000000 2.92000000
26534 5 60.44000000 63.95000000 2.69000000
26535 1 61.60000000 65.92000000 2.17000000
26536 1 60.61000000 66.70000000 1.52000000
26537 3 59.56000000 66.40000000 1.53000000
26538 1 60.96000000 67.85000000 0.79000000
26539 2 59.97000000 68.62000000 0.24000000
26540 1 63.01000000 63.17000000 4.15000000
26541 3 64.04000000 62.80000000 4.12000000
26542 1 62.25000000 62.15000000 4.86000000
26543 1 62.83000000 61.01000000 5.37000000
26544 1 64.13000000 60.27000000 4.93000000
26545 3 64.08000000 59.19000000 4.77000000
26546 3 64.43000000 60.76000000 4.00000000
26547 3 64.88000000 60.34000000 5.72000000
26548 1 62.00000000 60.37000000 6.26000000
26549 1 60.81000000 60.91000000 6.37000000
26550 6 60.65000000 62.40000000 5.43000000
26551 1 59.90000000 60.11000000 7.22000000
26552 4 58.51000000 60.09000000 7.50000000
26553 1 57.83000000 61.39000000 7.67000000
26554 3 57.40000000 61.52000000 8.66000000
26555 3 58.58000000 62.16000000 7.54000000
26556 3 57.09000000 61.49000000 6.87000000
26557 1 58.31000000 58.81000000 8.14000000
26558 1 56.86000000 58.01000000 8.44000000
26559 1 56.94000000 56.81000000 9.15000000
26560 1 55.62000000 56.38000000 9.41000000
26561 1 54.77000000 57.19000000 8.77000000
26562 4 55.47000000 58.21000000 8.12000000
26563 1 54.92000000 59.56000000 7.69000000
26564 3 54.80000000 59.56000000 6.60000000
26565 3 53.86000000 59.61000000 7.94000000
26566 3 55.35000000 60.46000000 8.12000000
26567 1 53.36000000 56.85000000 8.94000000
26568 1 53.21000000 55.73000000 9.71000000
26569 6 54.82000000 55.02000000 10.24000000
26570 1 51.80000000 55.37000000 9.93000000
26571 1 50.97000000 56.21000000 9.36000000
26572 6 51.78000000 57.54000000 8.44000000
26573 3 49.89000000 56.14000000 9.40000000
26574 1 51.23000000 54.14000000 10.53000000
26575 3 51.44000000 54.17000000 11.60000000
26576 3 50.14000000 54.13000000 10.58000000
26577 3 51.60000000 53.17000000 10.20000000
26578 1 58.41000000 56.25000000 9.55000000
26579 1 59.61000000 56.90000000 9.12000000
26580 1 59.52000000 58.22000000 8.41000000
26581 1 60.49000000 59.03000000 7.70000000
26582 6 62.17000000 58.89000000 7.23000000
26583 4 60.87000000 56.46000000 9.55000000
26584 1 60.92000000 55.54000000 10.50000000
26585 1 59.70000000 55.06000000 11.01000000
26586 4 58.49000000 55.31000000 10.60000000
26587 1 59.95000000 54.19000000 12.22000000
26588 1 61.33000000 54.16000000 12.43000000
26589 1 62.07000000 54.92000000 11.35000000
26590 5 63.26000000 54.73000000 11.07000000
26591 1 61.76000000 53.35000000 13.40000000
26592 3 62.81000000 53.17000000 13.62000000
26593 1 60.95000000 52.49000000 14.15000000
26594 3 61.24000000 51.68000000 14.82000000
26595 1 59.63000000 52.44000000 13.87000000
26596 3 59.00000000 51.95000000 14.62000000
26597 1 59.15000000 53.23000000 12.89000000
26598 3 58.20000000 53.02000000 12.40000000
26599 2 34.46000000 5.68000000 65.89000000
26600 1 35.54000000 5.54000000 65.10000000
26601 1 35.72000000 4.27000000 64.59000000
26602 3 34.89000000 3.59000000 64.47000000
26603 1 37.01000000 3.86000000 64.22000000
26604 1 37.50000000 2.55000000 63.71000000
26605 1 36.71000000 1.42000000 63.57000000
26606 1 36.94000000 0.30000000 64.47000000
26607 4 37.38000000 74.65000000 64.98000000
26608 1 35.49000000 1.28000000 62.79000000
26609 4 34.50000000 1.33000000 62.16000000
26610 1 39.03000000 2.67000000 63.43000000
26611 1 39.40000000 4.11000000 63.84000000
26612 5 40.49000000 4.36000000 64.29000000
26613 1 38.05000000 4.72000000 64.26000000
26614 1 37.85000000 6.06000000 64.75000000
26615 3 38.72000000 6.58000000 65.15000000
26616 1 36.60000000 6.49000000 65.15000000
26617 2 36.28000000 7.80000000 65.33000000
26618 1 39.83000000 1.63000000 63.08000000
26619 3 39.37000000 0.65000000 62.96000000
26620 1 41.26000000 1.29000000 62.93000000
26621 1 42.39000000 2.04000000 62.84000000
26622 1 42.48000000 3.34000000 62.02000000
26623 3 43.21000000 4.02000000 62.47000000
26624 3 42.78000000 3.03000000 61.02000000
26625 3 41.50000000 3.76000000 61.84000000
26626 1 43.60000000 1.21000000 62.94000000
26627 1 43.36000000 75.20000000 63.03000000
26628 6 41.67000000 74.80000000 63.12000000
26629 1 44.61000000 74.39000000 63.21000000
26630 4 45.01000000 73.03000000 63.19000000
26631 1 44.15000000 72.05000000 63.98000000
26632 3 43.24000000 72.59000000 64.23000000
26633 3 43.86000000 71.21000000 63.35000000
26634 3 44.66000000 71.66000000 64.87000000
26635 1 46.42000000 73.03000000 63.09000000
26636 1 47.46000000 71.82000000 62.85000000
26637 1 48.87000000 72.12000000 62.83000000
26638 1 49.49000000 70.90000000 62.37000000
26639 1 48.53000000 69.96000000 62.20000000
26640 4 47.24000000 70.49000000 62.48000000
26641 1 46.12000000 69.69000000 63.01000000
26642 3 45.36000000 69.89000000 62.25000000
26643 3 46.40000000 68.64000000 63.04000000
26644 3 45.93000000 70.06000000 64.02000000
26645 1 49.02000000 68.64000000 61.95000000
26646 1 50.35000000 68.61000000 61.89000000
26647 6 51.11000000 70.17000000 62.12000000
26648 1 50.92000000 67.21000000 61.95000000
26649 1 49.92000000 66.32000000 62.08000000
26650 6 48.29000000 67.02000000 62.09000000
26651 3 50.00000000 65.23000000 62.11000000
26652 1 52.35000000 66.81000000 61.81000000
26653 3 52.76000000 66.13000000 62.56000000
26654 3 52.57000000 66.60000000 60.76000000
26655 3 53.05000000 67.60000000 62.09000000
26656 1 49.36000000 73.59000000 63.17000000
26657 1 48.47000000 74.62000000 63.49000000
26658 1 46.82000000 74.32000000 63.26000000
26659 1 45.72000000 75.20000000 63.20000000
26660 6 45.34000000 1.63000000 63.18000000
26661 4 48.86000000 0.53000000 64.07000000
26662 1 50.17000000 0.65000000 64.32000000
26663 1 51.14000000 74.94000000 63.99000000
26664 4 50.73000000 73.79000000 63.43000000
26665 1 52.50000000 0.19000000 64.32000000
26666 1 52.39000000 1.53000000 64.71000000
26667 1 50.92000000 1.86000000 64.85000000
26668 5 50.49000000 2.97000000 65.24000000
26669 1 53.47000000 2.37000000 64.65000000
26670 3 53.28000000 3.44000000 64.80000000
26671 1 54.66000000 1.87000000 64.18000000
26672 3 55.50000000 2.57000000 64.10000000
26673 1 54.84000000 0.57000000 63.82000000
26674 3 55.78000000 0.16000000 63.46000000
26675 1 53.73000000 75.03000000 63.88000000
26676 3 53.83000000 74.04000000 63.44000000
26677 2 36.26000000 53.14000000 20.75000000
26678 1 35.62000000 51.91000000 20.55000000
26679 1 34.23000000 51.90000000 20.56000000
26680 3 33.76000000 52.82000000 20.88000000
26681 1 33.51000000 50.77000000 20.12000000
26682 1 32.00000000 50.65000000 19.91000000
26683 1 31.05000000 51.51000000 20.33000000
26684 1 31.15000000 52.99000000 20.34000000
26685 4 31.19000000 54.15000000 20.50000000
26686 1 29.73000000 51.01000000 20.89000000
26687 4 28.77000000 50.66000000 21.43000000
26688 1 31.76000000 49.33000000 19.32000000
26689 1 33.17000000 48.68000000 19.25000000
26690 5 33.40000000 47.55000000 18.92000000
26691 1 34.14000000 49.60000000 19.75000000
26692 1 35.53000000 49.52000000 19.83000000
26693 3 36.11000000 48.68000000 19.44000000
26694 1 36.26000000 50.70000000 20.28000000
26695 2 37.54000000 50.66000000 20.28000000
26696 1 30.63000000 48.87000000 18.64000000
26697 3 29.97000000 49.65000000 18.25000000
26698 1 30.19000000 47.67000000 17.87000000
26699 1 28.90000000 47.61000000 17.36000000
26700 1 27.60000000 48.23000000 17.99000000
26701 3 26.85000000 48.43000000 17.23000000
26702 3 27.15000000 47.52000000 18.68000000
26703 3 27.68000000 49.15000000 18.58000000
26704 1 28.83000000 46.56000000 16.39000000
26705 1 29.96000000 45.83000000 16.30000000
26706 6 31.31000000 46.42000000 17.30000000
26707 1 29.81000000 44.72000000 15.43000000
26708 4 30.58000000 43.60000000 15.11000000
26709 1 31.48000000 43.02000000 16.08000000
26710 3 32.51000000 43.30000000 15.86000000
26711 3 31.22000000 43.37000000 17.08000000
26712 3 31.44000000 41.93000000 15.98000000
26713 1 29.89000000 42.87000000 14.04000000
26714 1 30.22000000 41.74000000 12.99000000
26715 1 29.33000000 41.36000000 11.99000000
26716 1 29.90000000 40.17000000 11.44000000
26717 1 31.09000000 39.94000000 12.01000000
26718 4 31.37000000 40.93000000 12.92000000
26719 1 32.76000000 41.33000000 13.37000000
26720 3 32.81000000 41.17000000 14.45000000
26721 3 33.56000000 40.82000000 12.84000000
26722 3 32.93000000 42.38000000 13.14000000
26723 1 31.82000000 38.86000000 11.34000000
26724 1 31.13000000 38.35000000 10.26000000
26725 6 29.52000000 39.09000000 10.10000000
26726 1 31.65000000 37.06000000 9.76000000
26727 1 32.67000000 36.64000000 10.56000000
26728 6 33.19000000 37.85000000 11.80000000
26729 3 33.27000000 35.76000000 10.31000000
26730 1 31.15000000 36.33000000 8.62000000
26731 3 30.27000000 36.70000000 8.09000000
26732 3 31.96000000 36.11000000 7.93000000
26733 3 30.84000000 35.34000000 8.96000000
26734 1 28.10000000 42.17000000 11.68000000
26735 1 27.79000000 43.19000000 12.51000000
26736 1 28.68000000 43.57000000 13.80000000
26737 1 28.61000000 44.63000000 14.77000000
26738 6 27.49000000 45.91000000 15.32000000
26739 4 26.58000000 43.93000000 12.36000000
26740 1 25.79000000 43.60000000 11.32000000
26741 1 26.06000000 42.49000000 10.44000000
26742 4 27.20000000 41.75000000 10.67000000
26743 1 24.84000000 42.31000000 9.61000000
26744 1 23.85000000 43.20000000 9.99000000
26745 1 24.39000000 44.17000000 11.06000000
26746 5 23.90000000 45.25000000 11.48000000
26747 1 22.63000000 43.17000000 9.33000000
26748 3 21.83000000 43.79000000 9.74000000
26749 1 22.40000000 42.27000000 8.38000000
26750 3 21.39000000 41.98000000 8.10000000
26751 1 23.43000000 41.38000000 8.00000000
26752 3 23.34000000 40.88000000 7.04000000
26753 1 24.63000000 41.42000000 8.62000000
26754 3 25.39000000 40.68000000 8.40000000
26755 2 70.95000000 28.19000000 9.90000000
26756 1 70.01000000 27.28000000 9.53000000
26757 1 68.70000000 27.80000000 9.44000000
26758 3 68.59000000 28.86000000 9.58000000
26759 1 67.62000000 26.91000000 9.32000000
26760 1 66.17000000 27.13000000 9.54000000
26761 1 65.52000000 28.30000000 9.24000000
26762 1 64.27000000 28.73000000 9.95000000
26763 4 63.28000000 28.98000000 10.52000000
26764 1 65.78000000 29.04000000 7.95000000
26765 4 66.05000000 29.67000000 7.02000000
26766 1 65.59000000 25.78000000 9.82000000
26767 1 66.65000000 24.80000000 9.46000000
26768 5 66.76000000 23.56000000 9.61000000
26769 1 67.91000000 25.56000000 9.12000000
26770 1 69.21000000 25.06000000 9.02000000
26771 3 69.28000000 24.05000000 8.64000000
26772 1 70.28000000 25.86000000 9.24000000
26773 2 71.54000000 25.49000000 9.13000000
26774 1 64.68000000 25.62000000 10.78000000
26775 3 64.38000000 26.54000000 11.29000000
26776 1 63.99000000 24.54000000 11.46000000
26777 1 62.83000000 24.76000000 12.12000000
26778 1 61.60000000 25.74000000 11.94000000
26779 3 61.05000000 25.50000000 11.03000000
26780 3 60.89000000 25.74000000 12.77000000
26781 3 61.95000000 26.77000000 11.83000000
26782 1 62.72000000 23.81000000 13.22000000
26783 1 63.79000000 22.98000000 13.37000000
26784 6 64.94000000 23.14000000 12.08000000
26785 1 63.45000000 21.90000000 14.40000000
26786 4 64.18000000 20.92000000 15.04000000
26787 1 65.63000000 20.68000000 14.96000000
26788 3 66.10000000 21.56000000 14.52000000
26789 3 66.18000000 20.42000000 15.86000000
26790 3 65.70000000 19.92000000 14.18000000
26791 1 63.33000000 20.33000000 16.02000000
26792 1 63.55000000 19.11000000 17.02000000
26793 1 62.47000000 18.61000000 17.74000000
26794 1 63.00000000 17.69000000 18.71000000
26795 1 64.31000000 17.53000000 18.49000000
26796 4 64.68000000 18.35000000 17.38000000
26797 1 65.64000000 17.79000000 16.37000000
26798 3 66.45000000 18.46000000 16.08000000
26799 3 66.11000000 16.94000000 16.85000000
26800 3 65.06000000 17.58000000 15.47000000
26801 1 65.10000000 17.07000000 19.65000000
26802 1 64.23000000 16.74000000 20.66000000
26803 6 62.58000000 17.08000000 20.33000000
26804 1 65.04000000 16.47000000 21.90000000
26805 1 66.36000000 16.54000000 21.69000000
26806 6 66.79000000 16.90000000 20.00000000
26807 3 67.16000000 16.37000000 22.41000000
26808 1 64.50000000 15.99000000 23.24000000
26809 3 65.20000000 15.39000000 23.82000000
26810 3 63.94000000 16.65000000 23.91000000
26811 3 63.75000000 15.26000000 22.94000000
26812 1 61.02000000 19.29000000 17.57000000
26813 1 60.90000000 20.41000000 16.74000000
26814 1 62.07000000 20.95000000 15.90000000
26815 1 62.26000000 21.98000000 14.87000000
26816 6 61.33000000 23.37000000 14.26000000
26817 4 59.61000000 20.87000000 16.52000000
26818 1 58.62000000 20.33000000 17.31000000
26819 1 58.85000000 19.29000000 18.25000000
26820 4 60.02000000 18.70000000 18.37000000
26821 1 57.61000000 19.14000000 19.07000000
26822 1 56.65000000 19.98000000 18.65000000
26823 1 57.20000000 20.82000000 17.47000000
26824 5 56.61000000 21.73000000 16.95000000
26825 1 55.45000000 19.93000000 19.29000000
26826 3 54.67000000 20.65000000 19.05000000
26827 1 55.17000000 18.99000000 20.29000000
26828 3 54.18000000 19.02000000 20.73000000
26829 1 56.13000000 18.23000000 20.79000000
26830 3 56.09000000 17.72000000 21.75000000
26831 1 57.37000000 18.29000000 20.21000000
26832 3 58.17000000 17.74000000 20.71000000
26833 2 49.19000000 6.38000000 54.96000000
26834 1 49.24000000 7.36000000 54.05000000
26835 1 50.40000000 8.13000000 53.94000000
26836 3 51.27000000 7.96000000 54.56000000
26837 1 50.39000000 9.22000000 53.10000000
26838 1 51.49000000 10.19000000 52.79000000
26839 1 52.73000000 10.09000000 53.39000000
26840 1 53.89000000 9.47000000 52.83000000
26841 4 54.72000000 8.96000000 52.17000000
26842 1 53.16000000 10.93000000 54.53000000
26843 4 53.46000000 11.55000000 55.46000000
26844 1 50.92000000 11.20000000 51.77000000
26845 1 49.55000000 10.68000000 51.41000000
26846 5 48.80000000 11.13000000 50.58000000
26847 1 49.31000000 9.50000000 52.27000000
26848 1 48.13000000 8.77000000 52.50000000
26849 3 47.25000000 9.16000000 52.00000000
26850 1 48.04000000 7.69000000 53.36000000
26851 2 46.85000000 7.10000000 53.64000000
26852 1 51.53000000 12.34000000 51.53000000
26853 3 52.27000000 12.56000000 52.30000000
26854 1 51.30000000 13.44000000 50.63000000
26855 1 50.90000000 13.25000000 49.35000000
26856 1 50.98000000 12.04000000 48.46000000
26857 3 51.68000000 12.16000000 47.64000000
26858 3 51.45000000 11.20000000 48.96000000
26859 3 50.05000000 11.60000000 48.11000000
26860 1 50.32000000 14.40000000 48.69000000
26861 1 50.49000000 15.49000000 49.47000000
26862 6 51.07000000 15.12000000 51.10000000
26863 1 50.11000000 16.62000000 48.87000000
26864 4 50.11000000 18.02000000 49.23000000
26865 1 49.72000000 18.35000000 50.62000000
26866 3 49.69000000 19.44000000 50.72000000
26867 3 48.72000000 18.00000000 50.89000000
26868 3 50.44000000 17.87000000 51.28000000
26869 1 49.88000000 18.79000000 48.06000000
26870 1 49.45000000 20.46000000 47.90000000
26871 1 48.58000000 20.82000000 46.89000000
26872 1 48.19000000 22.18000000 47.16000000
26873 1 48.78000000 22.60000000 48.37000000
26874 4 49.69000000 21.58000000 48.73000000
26875 1 50.63000000 21.86000000 49.79000000
26876 3 50.75000000 22.95000000 49.84000000
26877 3 50.13000000 21.61000000 50.73000000
26878 3 51.59000000 21.36000000 49.64000000
26879 1 48.29000000 23.87000000 48.85000000
26880 1 47.37000000 24.34000000 47.98000000
26881 6 47.06000000 23.39000000 46.46000000
26882 1 46.71000000 25.52000000 48.55000000
26883 1 47.19000000 25.84000000 49.73000000
26884 6 48.44000000 24.77000000 50.34000000
26885 3 46.91000000 26.75000000 50.25000000
26886 1 45.41000000 26.13000000 48.06000000
26887 3 44.62000000 25.39000000 48.20000000
26888 3 45.25000000 27.07000000 48.60000000
26889 3 45.50000000 26.44000000 47.02000000
26890 1 48.14000000 19.80000000 45.73000000
26891 1 48.52000000 18.43000000 45.88000000
26892 1 49.52000000 17.89000000 47.05000000
26893 1 49.77000000 16.57000000 47.59000000
26894 6 49.67000000 14.91000000 47.06000000
26895 4 48.07000000 17.45000000 45.03000000
26896 1 47.34000000 17.91000000 44.04000000
26897 1 47.03000000 19.27000000 43.83000000
26898 4 47.35000000 20.26000000 44.63000000
26899 1 46.17000000 19.45000000 42.65000000
26900 1 45.88000000 18.19000000 42.14000000
26901 1 46.55000000 17.12000000 43.01000000
26902 5 46.42000000 15.93000000 42.95000000
26903 1 45.40000000 18.06000000 40.86000000
26904 3 44.87000000 17.13000000 40.66000000
26905 1 45.18000000 19.13000000 40.00000000
26906 3 44.69000000 18.93000000 39.05000000
26907 1 45.46000000 20.43000000 40.45000000
26908 3 45.36000000 21.33000000 39.85000000
26909 1 45.97000000 20.51000000 41.73000000
26910 3 46.34000000 21.51000000 41.94000000
26911 2 23.90000000 62.57000000 54.92000000
26912 1 24.96000000 62.16000000 54.20000000
26913 1 25.08000000 60.91000000 53.68000000
26914 3 24.47000000 60.15000000 54.15000000
26915 1 25.87000000 60.50000000 52.64000000
26916 1 25.96000000 59.20000000 51.84000000
26917 1 25.34000000 58.04000000 52.17000000
26918 1 25.93000000 56.82000000 52.76000000
26919 4 26.68000000 56.22000000 53.42000000
26920 1 23.99000000 57.85000000 51.71000000
26921 4 22.93000000 57.54000000 51.32000000
26922 1 26.90000000 59.46000000 50.60000000
26923 1 27.30000000 60.89000000 50.74000000
26924 5 28.22000000 61.44000000 50.11000000
26925 1 26.64000000 61.46000000 52.04000000
26926 1 26.70000000 62.75000000 52.57000000
26927 3 27.52000000 63.42000000 52.33000000
26928 1 25.82000000 63.11000000 53.61000000
26929 2 25.57000000 64.42000000 53.87000000
26930 1 26.92000000 58.66000000 49.55000000
26931 3 26.42000000 57.70000000 49.62000000
26932 1 27.83000000 58.72000000 48.36000000
26933 1 27.28000000 58.33000000 47.20000000
26934 1 25.88000000 58.14000000 46.63000000
26935 3 25.12000000 58.70000000 47.17000000
26936 3 25.87000000 58.39000000 45.57000000
26937 3 25.59000000 57.10000000 46.78000000
26938 1 28.40000000 58.24000000 46.25000000
26939 1 29.69000000 58.41000000 46.71000000
26940 6 29.62000000 58.89000000 48.44000000
26941 1 30.75000000 58.64000000 45.52000000
26942 4 32.12000000 58.91000000 45.42000000
26943 1 32.73000000 59.57000000 46.60000000
26944 3 33.54000000 58.96000000 47.02000000
26945 3 33.16000000 60.50000000 46.22000000
26946 3 31.94000000 59.79000000 47.32000000
26947 1 32.36000000 59.21000000 44.03000000
26948 1 33.68000000 59.58000000 43.15000000
26949 1 33.59000000 59.72000000 41.79000000
26950 1 34.89000000 59.88000000 41.28000000
26951 1 35.75000000 59.98000000 42.36000000
26952 4 35.03000000 59.70000000 43.53000000
26953 1 35.52000000 60.11000000 44.81000000
26954 3 35.24000000 59.38000000 45.56000000
26955 3 36.58000000 60.35000000 44.81000000
26956 3 35.06000000 61.05000000 45.10000000
26957 1 36.97000000 60.65000000 41.95000000
26958 1 37.09000000 60.81000000 40.61000000
26959 6 35.58000000 60.45000000 39.77000000
26960 1 38.42000000 61.11000000 40.10000000
26961 1 39.29000000 61.23000000 41.07000000
26962 6 38.57000000 61.01000000 42.72000000
26963 3 40.36000000 61.41000000 41.17000000
26964 1 38.69000000 61.34000000 38.62000000
26965 3 39.35000000 60.62000000 38.14000000
26966 3 37.84000000 61.56000000 37.96000000
26967 3 39.33000000 62.22000000 38.55000000
26968 1 32.26000000 59.56000000 41.12000000
26969 1 31.05000000 59.32000000 41.79000000
26970 1 31.16000000 59.10000000 43.38000000
26971 1 30.18000000 58.52000000 44.28000000
26972 6 28.40000000 58.27000000 44.39000000
26973 4 29.90000000 58.98000000 41.01000000
26974 1 30.03000000 58.94000000 39.66000000
26975 1 31.20000000 59.37000000 39.03000000
26976 4 32.25000000 59.65000000 39.72000000
26977 1 31.02000000 59.27000000 37.52000000
26978 1 29.78000000 58.67000000 37.29000000
26979 1 29.03000000 58.42000000 38.61000000
26980 5 27.89000000 57.94000000 38.81000000
26981 1 29.39000000 58.36000000 35.98000000
26982 3 28.36000000 58.13000000 35.70000000
26983 1 30.22000000 58.57000000 34.94000000
26984 3 29.99000000 58.31000000 33.91000000
26985 1 31.48000000 59.14000000 35.13000000
26986 3 32.11000000 59.44000000 34.29000000
26987 1 31.84000000 59.48000000 36.43000000
26988 3 32.83000000 59.85000000 36.68000000
26989 2 39.92000000 9.98000000 67.42000000
26990 1 40.87000000 10.96000000 67.27000000
26991 1 41.99000000 10.89000000 68.10000000
26992 3 42.09000000 10.22000000 68.93000000
26993 1 42.93000000 11.91000000 68.06000000
26994 1 44.20000000 12.06000000 68.87000000
26995 1 44.63000000 11.04000000 69.69000000
26996 1 44.78000000 11.14000000 71.14000000
26997 4 44.87000000 11.04000000 72.29000000
26998 1 44.96000000 9.66000000 69.12000000
26999 4 45.11000000 8.61000000 68.67000000
27000 1 44.84000000 13.40000000 68.52000000
27001 1 43.87000000 14.01000000 67.49000000
27002 5 44.09000000 14.93000000 66.73000000
27003 1 42.71000000 13.04000000 67.30000000
27004 1 41.56000000 13.15000000 66.47000000
27005 3 41.38000000 14.05000000 65.87000000
27006 1 40.70000000 12.02000000 66.38000000
27007 2 39.54000000 12.27000000 65.74000000
27008 1 46.01000000 13.80000000 69.12000000
27009 3 46.54000000 13.22000000 69.88000000
27010 1 46.65000000 15.14000000 69.12000000
27011 1 47.31000000 15.67000000 70.18000000
27012 1 47.24000000 15.14000000 71.62000000
27013 3 46.22000000 14.84000000 71.86000000
27014 3 47.88000000 14.26000000 71.76000000
27015 3 47.54000000 15.91000000 72.33000000
27016 1 48.04000000 16.87000000 69.88000000
27017 1 47.84000000 17.35000000 68.65000000
27018 6 46.85000000 16.27000000 67.69000000
27019 1 48.74000000 18.40000000 68.28000000
27020 4 48.97000000 19.09000000 67.07000000
27021 1 48.77000000 18.52000000 65.67000000
27022 3 48.27000000 19.27000000 65.05000000
27023 3 49.71000000 18.19000000 65.24000000
27024 3 48.19000000 17.61000000 65.76000000
27025 1 50.08000000 19.91000000 67.34000000
27026 1 50.69000000 21.14000000 66.50000000
27027 1 51.59000000 22.05000000 67.14000000
27028 1 52.05000000 23.02000000 66.14000000
27029 1 51.49000000 22.73000000 64.95000000
27030 4 50.53000000 21.68000000 65.15000000
27031 1 50.05000000 20.86000000 64.00000000
27032 3 48.96000000 20.83000000 64.01000000
27033 3 50.43000000 21.32000000 63.08000000
27034 3 50.45000000 19.85000000 64.07000000
27035 1 51.88000000 23.62000000 63.82000000
27036 1 52.78000000 24.52000000 64.26000000
27037 6 53.26000000 24.38000000 65.97000000
27038 1 53.23000000 25.40000000 63.09000000
27039 1 52.62000000 25.13000000 61.90000000
27040 6 51.47000000 23.79000000 62.09000000
27041 3 52.46000000 25.91000000 61.16000000
27042 1 54.27000000 26.51000000 63.16000000
27043 3 55.06000000 26.20000000 62.48000000
27044 3 53.80000000 27.44000000 62.83000000
27045 3 54.66000000 26.68000000 64.17000000
27046 1 51.93000000 21.84000000 68.63000000
27047 1 51.49000000 20.68000000 69.32000000
27048 1 50.50000000 19.68000000 68.67000000
27049 1 49.65000000 18.70000000 69.25000000
27050 6 49.52000000 17.67000000 70.72000000
27051 4 52.07000000 20.35000000 70.53000000
27052 1 52.96000000 21.13000000 71.01000000
27053 1 53.49000000 22.27000000 70.33000000
27054 4 52.92000000 22.68000000 69.21000000
27055 1 54.75000000 22.72000000 71.02000000
27056 1 55.10000000 21.81000000 71.98000000
27057 1 54.00000000 20.74000000 72.09000000
27058 5 54.05000000 19.77000000 72.80000000
27059 1 56.34000000 21.89000000 72.54000000
27060 3 56.58000000 21.15000000 73.30000000
27061 1 57.31000000 22.82000000 72.12000000
27062 3 58.30000000 22.94000000 72.55000000
27063 1 56.97000000 23.68000000 71.13000000
27064 3 57.75000000 24.41000000 70.89000000
27065 1 55.68000000 23.66000000 70.63000000
27066 3 55.35000000 24.50000000 70.01000000
27067 2 53.55000000 49.99000000 16.24000000
27068 1 52.83000000 49.28000000 17.17000000
27069 1 52.23000000 48.14000000 16.66000000
27070 3 52.24000000 47.97000000 15.59000000
27071 1 51.54000000 47.32000000 17.48000000
27072 1 51.09000000 45.90000000 17.29000000
27073 1 51.14000000 45.30000000 16.08000000
27074 1 51.53000000 43.95000000 15.87000000
27075 4 52.11000000 42.96000000 15.82000000
27076 1 50.62000000 45.95000000 14.87000000
27077 4 50.20000000 46.49000000 13.92000000
27078 1 50.73000000 45.26000000 18.58000000
27079 1 50.95000000 46.41000000 19.60000000
27080 5 50.86000000 46.20000000 20.80000000
27081 1 51.44000000 47.61000000 18.83000000
27082 1 51.93000000 48.77000000 19.31000000
27083 3 52.06000000 48.92000000 20.39000000
27084 1 52.58000000 49.69000000 18.45000000
27085 2 52.77000000 50.96000000 18.92000000
27086 1 50.28000000 43.97000000 18.73000000
27087 3 49.92000000 43.50000000 17.81000000
27088 1 49.99000000 43.05000000 19.87000000
27089 1 50.78000000 42.96000000 21.03000000
27090 1 52.27000000 43.10000000 21.12000000
27091 3 52.59000000 44.09000000 20.80000000
27092 3 52.60000000 42.90000000 22.14000000
27093 3 52.73000000 42.45000000 20.37000000
27094 1 49.99000000 42.49000000 22.08000000
27095 1 48.76000000 42.07000000 21.85000000
27096 6 48.34000000 42.50000000 20.20000000
27097 1 47.97000000 41.50000000 23.07000000
27098 4 46.64000000 41.05000000 23.34000000
27099 1 45.45000000 41.71000000 22.70000000
27100 3 45.59000000 42.76000000 22.96000000
27101 3 45.64000000 41.74000000 21.62000000
27102 3 44.49000000 41.43000000 23.12000000
27103 1 46.65000000 40.67000000 24.70000000
27104 1 45.50000000 39.96000000 25.74000000
27105 1 45.59000000 39.98000000 27.10000000
27106 1 44.63000000 39.10000000 27.67000000
27107 1 44.00000000 38.42000000 26.68000000
27108 4 44.52000000 38.91000000 25.43000000
27109 1 44.62000000 37.84000000 24.44000000
27110 3 45.10000000 36.97000000 24.88000000
27111 3 43.61000000 37.54000000 24.13000000
